 Net Value Growth Rate, Net Income to Stockholder's Equity, Borrowing dependency, Persistent EPS in the Last Four Seasons, Total debt/Total net worth, Equity to Liability, Retained Earnings to Total Assets, Net Value Per Share (B), Non-industry income and expenditure/revenue, ROA(C) before interest and depreciation before interest, Interest Expense Ratio, Debt ratio %, Quick Ratio, Interest Coverage Ratio (Interest expense to EBIT), Cash/Total Assets, Degree of Financial Leverage (DFL), Interest-bearing debt interest rate, Cash/Current Liability, Total income/Total expense, Total Asset Return Growth Rate Ratio, Pre-tax net Interest Rate, Working Capital/Equity, Accounts Receivable Turnover, Fixed Assets Turnover Frequency, Working Capital to Total Assets, Inventory/Working Capital, Working capitcal Turnover Rate, Operating profit per person, Total assets to GNP price, Equity to Long-term Liability, No-credit Interval, Average Collection Days, ROA(A) before interest and % after tax, Current Ratio, Current Asset Turnover Rate, Operating Profit Per Share (Yuan ¥), Current Liabilities/Equity, Cash Turnover Rate, Operating Expense Rate, Total Asset Growth Rate, Revenue Per Share (Yuan ¥), Operating Profit Rate, Quick Asset Turnover Rate, Allocation rate per person, Continuous Net Profit Growth Rate, Total expense/Assets, Inventory and accounts receivable/Net value, Revenue per person, Operating Profit Growth Rate, Cash Flow Per Share
0.00061278,0.845421597,0.369661785,0.317859506,0.002399256,0.062903329,0.96690825,0.251190426,0.303497939,0.634768196,0.630612594,0.061341718,0.021682198,0.565158711,0.23954806,0.026791223,0.000422042,0.019316955,0.002834898,0.264681291,0.797765193,0.742436524,0.000624918,0.001658243,0.951767349,0.277099181,0.594052505,0.446315099,0.001769008,0.110933234,0.624474478,0.010119675,0.721870911,0.027291647,0.000244399,0.187036886,0.328362384,0.000169815,0.000131826,0.000110439,0.05885022,0.999295393,0.00020982,0.003974336,0.217602799,0.025903405,0.403314207,0.048746383,0.848063662,0.3452642
0.000477627,0.841232306,0.376101306,0.224543821,0.009420111,0.024201715,0.935559631,0.18448443,0.30351945,0.494223176,0.631547856,0.150285697,0.008411864,0.566256135,0.02769777,0.027085502,0.000415042,0.001581855,0.002295246,0.264142792,0.797436496,0.740325299,0.000695931,0.00053787,0.850883582,0.277289857,0.593973211,0.396904186,0.002353433,0.122016808,0.623883185,0.009081322,0.557675534,0.013481393,0.000140987,0.107320251,0.33114084,1670000000.0,0.000145008,6300000000.0,0.051983605,0.999010685,9750000000.0,0.007104334,0.21762777,0.033173456,0.409373773,0.029766608,0.848082237,0.33009125
0.000379881,0.834685334,0.374119571,0.187293183,0.008127924,0.026385698,0.911108095,0.158653238,0.3036403,0.380441671,0.630492391,0.139311304,0.003273291,0.565001405,0.125255498,0.026759227,0.00050305,0.005053093,0.002037732,0.261479824,0.79716521,0.739057247,0.00449616,0.004951278,0.842086989,0.277712261,0.593960601,0.33617512,0.000829974,0.113714779,0.623633869,0.001406388,0.428259922,0.010799342,0.00013807,0.060662812,0.332722867,6520000000.0,0.000228382,6540000000.0,0.031671128,0.998726323,4730000000.0,0.002302198,0.21751747,0.054395287,0.408754821,0.071465711,0.847709179,0.306677513
0.000439247,0.840119498,0.371094405,0.215751158,0.002661888,0.057954228,0.92077805,0.169946484,0.3033928,0.491151952,0.633122491,0.066541706,0.00625712,0.566505527,0.026310281,0.027176775,0.000539054,0.002063846,0.002238992,0.265007654,0.797431792,0.732458608,0.00054173,5450000000.0,0.760692749,0.277268222,0.59392901,0.394586283,0.000779674,0.110982744,0.623860612,0.01169343,0.535542957,0.006992802,0.000130791,0.100317564,0.328475024,3860000000.0,0.000149518,5890000000.0,0.010315048,0.999067303,0.000130111,0.017490817,0.217630501,0.02500156,0.397296171,0.007470294,0.848052757,0.323335927
0.000567363,0.845044759,0.370300369,0.29015789,0.003672293,0.045290279,0.966602178,0.226328431,0.304976411,0.63652318,0.630643073,0.084620733,0.008413112,0.565196779,0.136293435,0.026799268,0.000350035,0.01243172,0.00406847,0.265161511,0.798265017,0.733451033,0.000647236,0.000239053,0.777004743,0.277128315,0.59395619,0.393353836,0.002988038,0.11234195,0.62062199,0.009765303,0.687581771,0.009121968,0.000164413,0.100073284,0.328319833,0.000221346,6330000000.0,0.000101748,0.022868551,0.999006178,0.000158802,0.00470196,0.217619384,0.007141426,0.396249848,0.009385603,0.848416039,0.32931315
0.00041292,0.839330395,0.374343243,0.216223882,0.010557273,0.022715107,0.929032934,0.183178121,0.303446699,0.47311461,0.628991726,0.158750794,0.010360742,0.562454345,0.208717573,0.026422105,0.000355036,0.010430373,0.002180375,0.263737169,0.797348926,0.740958163,0.001038824,0.000751202,0.852235654,0.277159233,0.593986078,0.393534746,0.011689615,0.123436526,0.624311006,0.006093494,0.521750981,0.012627106,0.000186198,0.097630486,0.3321987,0.000151794,8750000000.0,6370000000.0,0.044814496,0.998972439,0.000160931,0.006982595,0.217576806,0.024524572,0.405157665,0.040729698,0.848001631,0.323618872
0.000482268,0.843318596,0.370567657,0.243263685,0.004626159,0.038269975,0.948867429,0.217099996,0.303690331,0.514064252,0.630786565,0.09928349,0.007275227,0.565388211,0.114173694,0.026841657,0.000762076,0.005951004,0.002807732,0.264563956,0.797588255,0.734577042,0.000777089,0.004639601,0.793263309,0.276976282,0.593942251,0.483887746,0.018869537,0.110933234,0.624215657,0.008131775,0.609136502,0.008871735,0.000111146,0.119208534,0.330216803,7660000000.0,5220000000.0,5550000000.0,0.054040564,0.999055864,0.000122376,0.002431528,0.217615229,0.01386975,0.398602401,0.289705213,0.848084202,0.339569923
0.000452423,0.840516262,0.380994133,0.21716933,0.015019287,0.01904002,0.932458977,0.169440816,0.303427605,0.499780627,0.633829331,0.184327478,0.004977623,0.568478526,0.064648956,0.028832551,0.001114111,0.002046694,0.002253996,0.264061978,0.79741616,0.735535763,0.000685786,0.000220897,0.783737308,0.27773416,0.593944904,0.395129011,0.000516616,0.116299493,0.623539017,0.009211116,0.554186655,0.007322286,0.000228379,0.106750265,0.337836972,6110000000.0,0.000124656,7190000000.0,0.032230742,0.999037607,0.000175003,0.006803101,0.217595183,0.027667036,0.406047241,0.012443635,0.848042075,0.331753555
0.001589993,0.842271272,0.374363373,0.231445589,0.00628585,0.031019071,0.940813297,0.175171716,0.303557155,0.574367474,0.630717387,0.120506696,0.005758047,0.565274586,0.025232875,0.026816099,0.000226023,0.001050135,0.002403176,0.26890614,0.79754952,0.732020267,0.000906942,0.000254183,0.75201828,0.279555579,0.59391562,0.396892879,0.000121439,0.110933234,0.62371388,0.006979852,0.618349324,0.006021822,0.000106282,0.112612979,0.331847907,1880000000.0,0.00016987,0.000582854,0.029523421,0.999087061,0.000108548,0.011870984,0.217822,0.02812354,0.402446066,0.011759176,0.848831883,0.312230318
0.000440694,0.841689726,0.36964501,0.257918124,0.001254799,0.106271292,0.940566414,0.299692385,0.303531052,0.5543314,0.630612594,0.035583638,0.011549782,0.565158752,0.173157386,0.026791231,0.000136014,0.026650746,0.002573041,0.263937649,0.797812367,0.733264074,0.002982561,3930000000.0,0.779146979,0.276997646,0.593964629,0.416939915,0.446425994,0.110933234,0.622932747,0.00212111,0.583896642,0.011745361,0.000136203,0.143392232,0.32720155,0.000312881,0.000206296,6430000000.0,0.028842809,0.99931908,0.000145254,0.066655535,0.2175922,0.015523562,0.3941572,0.020933273,0.848034817,0.354283087
0.000458986,0.841718327,0.373346783,0.22709653,0.004432833,0.039451489,0.939537775,0.173949686,0.303519209,0.517964218,0.630861564,0.096502101,0.010839228,0.565475858,0.271094399,0.026862212,0.000324032,0.018673404,0.002333923,0.263947751,0.79751203,0.737687972,0.001858521,0.0005356,0.844524889,0.277164544,0.593986538,0.400771127,0.000609091,0.114131902,0.623942199,0.003401119,0.575228958,0.014460485,0.000166467,0.10780881,0.329187651,0.000214693,0.0002152,6650000000.0,0.023912156,0.999073889,0.000138853,0.005932828,0.217591762,0.040015113,0.39793254,0.02342435,0.848028217,0.328428945
0.000470265,0.842141801,0.372740632,0.231445589,0.004172024,0.041225336,0.944277451,0.178922085,0.303525976,0.560863842,0.630882454,0.092571878,0.005600839,0.565436453,0.07488881,0.026852877,0.000393039,0.005108937,0.002657851,0.263936872,0.7975462,0.735197987,0.000953608,0.000124066,0.805019306,0.277455523,0.593961678,0.396485833,0.005709243,0.112912107,0.62371542,0.006633165,0.585368513,0.01083304,0.000141038,0.110007328,0.329158622,670000000.0,8150000000.0,6230000000.0,0.022883676,0.999099309,8480000000.0,0.010622674,0.21759594,0.012411179,0.40039763,0.009861493,0.848029888,0.332107236
0.000440844,0.84237881,0.371419848,0.245816394,0.003122407,0.051209557,0.945824329,0.211242678,0.303894809,0.537074051,0.630661909,0.075157965,0.006311394,0.565224292,0.072461947,0.02680516,0.000223022,0.005132267,0.002530946,0.263526587,0.797678453,0.732192768,0.000738539,0.000390353,0.755524425,0.277284901,0.593920378,0.39739038,0.001423689,0.110933234,0.623750322,0.008557022,0.599160488,0.006408716,0.000106612,0.103737481,0.328822724,8700000000.0,0.000200629,7420000000.0,0.025197755,0.999033332,0.0001122,0.007925047,0.217585739,0.021302026,0.396319513,0.022528384,0.847976162,0.333097545
0.000744065,0.841645307,0.371329261,0.230878321,0.004876025,0.036867654,0.938776486,0.19434495,0.303545312,0.519377955,0.631038958,0.102790459,0.01279871,0.565691826,0.243461828,0.026916274,0.000539054,0.015447756,0.00239652,0.265245433,0.797469559,0.738504995,0.001767218,0.000294278,0.854462285,0.27707081,0.593972823,0.393907872,0.00198186,0.114780871,0.624362992,0.003579586,0.579862625,0.014617739,0.000130767,0.109763049,0.329553001,0.000141189,8590000000.0,9500000000.0,0.047839436,0.999025937,0.000126018,0.003845358,0.217681195,0.023140914,0.398483166,0.009077156,0.848850952,0.319303954
0.000427568,0.838941783,0.374816309,0.204973055,0.005623797,0.033409413,0.927333156,0.180607644,0.303410686,0.474382099,0.629908152,0.112616017,0.006751201,0.564066339,0.036013268,0.026602923,0.000362036,0.00389993,0.002013733,0.263717742,0.797185408,0.733086515,0.000823755,3560000000.0,0.768061286,0.277282647,0.593952282,0.389950476,0.009761879,0.121906599,0.623590876,0.007685181,0.507359355,0.008444279,0.000176688,0.08989496,0.328253927,7990000000.0,0.00014258,7800000000.0,0.010541918,0.998852963,0.000155741,0.021589255,0.217375673,0.01158112,0.396734827,0.005507983,0.847478959,0.31686355
0.00055541,0.843168771,0.373499999,0.252529073,0.005570906,0.033626394,0.952357649,0.205048249,0.303877648,0.541656511,0.630765674,0.111950902,0.007320768,0.565370242,0.045354708,0.026837535,0.000293029,0.002330448,0.003251327,0.264525103,0.797683987,0.733277324,0.000448399,0.001019002,0.770993515,0.277048836,0.593937297,0.400985957,0.001326853,0.111289659,0.624161314,0.014088644,0.613061491,0.007324782,0.000167234,0.106913118,0.330555213,5210000000.0,5260000000.0,8490000000.0,0.029281425,0.999046273,0.000176083,0.004229879,0.217616334,0.007007212,0.400905385,0.031717169,0.848118894,0.317783122
0.000419733,0.839289946,0.384443157,0.212536636,0.015311101,0.018873447,0.928536148,0.163457081,0.303346152,0.470482133,0.812165244,0.18568794,0.000505311,0.583046553,0.002515374,0.025319992,0.000812081,696000000.0,0.002169022,0.264536759,0.797297464,0.729568287,0.001018534,8620000000.0,0.729196241,0.274089975,0.593867694,0.398826349,0.005195323,0.11123946,0.621070017,0.006203649,0.531127344,0.005163166,0.0004663,0.096083381,0.339688999,57300000.0,0.000148477,5160000000.0,0.01170652,0.998977407,8380000000.0,0.210951884,0.21762556,0.017007569,0.411399434,0.12314381,0.848831894,0.340666337
0.000482044,0.842495492,0.369637181,0.239481895,0.004854139,0.036983928,0.943060759,0.177405082,0.303554255,0.555550139,0.630613964,0.102488134,0.004860341,0.56516062,0.08409262,0.026791623,0.0,0.005320889,0.002265987,0.264279553,0.797492385,0.734943756,0.075473,0.002585709,0.798362271,0.277606101,0.593938605,0.39359128,0.001040044,0.110933234,0.623730859,8370000000.0,0.593545573,0.009923838,7490000000.0,0.110170182,0.329557207,4380000000.0,0.000672079,7570000000.0,0.040171212,0.999040727,3820000000.0,0.000303796,0.217619855,0.16380754,0.398306322,0.00620713,0.84813581,0.328393577
0.000469267,0.841491708,0.369637181,0.229554694,0.000497907,0.221255812,0.939462248,0.193712865,0.303591235,0.522156681,0.630613622,0.015206941,0.053573545,0.565160024,0.427034273,0.026791498,0.0,0.140874381,0.002425179,0.264443512,0.797775015,0.737160753,0.00100839,0.000214845,0.870439556,0.277009088,0.594138219,0.409590466,0.001301516,0.110933234,0.624265453,0.006270254,0.58356956,0.058005435,0.000349468,0.108867356,0.326611946,0.00082336,0.000377669,7250000000.0,0.009846182,0.999258996,0.000348702,0.011338134,0.217637194,0.025873626,0.395081609,0.017760674,0.848217475,0.327827686
0.000443689,0.840337937,0.376376422,0.216412972,0.006080668,0.03170633,0.932654007,0.176309469,0.303510507,0.490128211,0.632400241,0.11811833,0.003708731,0.566855476,0.043464549,0.02732782,0.000266027,0.002367646,0.00228093,0.263962515,0.797421417,0.733237063,0.000921145,0.000116501,0.769725085,0.278139209,0.593936308,0.394755885,0.002252802,0.115327176,0.62310117,0.006862013,0.541157872,0.007317294,0.000160085,0.098933312,0.330448576,5090000000.0,0.000100719,6470000000.0,0.018996627,0.999002365,9650000000.0,0.021851433,0.217589154,0.012927403,0.399828248,0.020234126,0.848030417,0.321213836
0.000482967,0.842862464,0.370771199,0.266143519,0.008076856,0.026487022,0.950907803,0.243731828,0.303707976,0.527762882,0.630648553,0.138827584,0.005957676,0.565202825,0.070693323,0.026800557,0.00020402,0.00286188,0.002587712,0.264046437,0.797512721,0.734003794,0.00089071,0.007351645,0.777366933,0.27749492,0.593929385,0.401076412,0.016545017,0.111119586,0.623732,0.007097691,0.590220235,0.007369712,0.000100906,0.106424558,0.332680682,4050000000.0,693000000.0,7650000000.0,0.102016123,0.998984224,8820000000.0,0.00343671,0.217597602,0.015443947,0.404327037,0.115711705,0.848007218,0.314812195
0.00044052,0.840534183,0.379532436,0.218398412,0.009535925,0.024033903,0.935576787,0.188276937,0.303564406,0.480670794,0.631916686,0.151192672,0.00745926,0.566232057,0.061641339,0.027077297,0.000207021,0.005570457,0.002305505,0.263997482,0.797488097,0.734052218,0.000537673,0.000387327,0.775851066,0.277196501,0.593957716,0.398147939,0.002226904,0.129339462,0.623902714,0.011750641,0.54317488,0.008955354,0.000177786,0.101620389,0.329328031,0.000108486,0.000142002,6460000000.0,0.01913275,0.999032292,0.000163127,0.008224069,0.21759891,0.011807266,0.399497336,0.026003554,0.848095436,0.318172172
0.000466447,0.84187314,0.370779028,0.228892881,0.00415105,0.041372322,0.940863187,0.182040369,0.303522834,0.512894262,0.630631772,0.09223932,0.012020158,0.565184373,0.188034991,0.026796633,810000000.0,0.010430319,0.002328499,0.263871599,0.797487267,0.739152686,0.001044911,0.000511392,0.870855455,0.277133717,0.5939836,0.396203161,0.000547737,0.110933234,0.623938443,0.006054215,0.579426515,0.014721951,0.000156867,0.110658741,0.32984188,0.000111603,0.00021624,7240000000.0,0.036450535,0.999051473,0.000136977,0.003499742,0.21758698,0.04708129,0.400924141,0.014109249,0.848018065,0.328711891
0.000454319,0.841123227,0.369637181,0.22331474,0.000511586,0.216634539,0.939453273,0.197758207,0.303679938,0.499195632,0.630612252,0.015599964,0.043743068,0.565158396,0.077411592,0.026791157,0.0,0.027482862,0.002467311,0.263795448,0.79755367,0.735865073,0.0008339,0.000725481,0.840693812,0.276999109,0.594007854,0.400126637,0.00281152,0.110933234,0.62449788,0.007577588,0.567869603,0.048080349,0.000140847,0.101457536,0.326580688,8280000000.0,0.000128125,6250000000.0,0.018815131,0.99903183,0.000146705,0.005512569,0.217579242,0.015854582,0.395866687,0.034540194,0.847954434,0.320860154
0.000505551,0.844167053,0.370042028,0.358041032,0.001978862,0.073384191,0.972268087,0.349416375,0.304196449,0.600740994,0.630612252,0.052483599,0.007898444,0.565158623,0.038331692,0.026791204,110000000.0,0.00374157,0.003548167,0.264889542,0.798059305,0.733236581,0.000973898,0.000139196,0.776752701,0.277109413,0.593955217,0.40326994,0.007478069,0.110933234,0.624790374,0.006487147,0.673626254,0.009312919,0.000153655,0.146567869,0.327914166,6140000000.0,0.00010442,9240000000.0,0.044708623,0.99920723,0.000150335,0.015952583,0.217620048,0.009453888,0.396204297,0.01380374,0.848169373,0.351842682
0.000461382,0.841902975,0.370639233,0.231351045,0.001996188,0.072853518,0.945745634,0.189119717,0.303597519,0.520109199,0.630628005,0.052876621,0.020768272,0.565181268,0.028030354,0.026795975,520000000.0,0.004441654,0.002431419,0.264065863,0.797670983,0.738055476,0.001184909,0.000127092,0.872178778,0.277164824,0.594085687,0.396417991,0.000395415,0.111717097,0.624101771,0.005333516,0.587603576,0.031309731,0.00029527,0.108867356,0.327242981,408000000.0,0.000318579,6610000000.0,0.014035725,0.9991691,0.00021636,0.006876135,0.217600506,0.027888316,0.39788163,0.006456825,0.848053333,0.325387282
0.00045699,0.841099349,0.370008477,0.235038291,0.002634531,0.058430985,0.956410628,0.219164806,0.303649001,0.50626432,0.630670128,0.065997521,0.006500417,0.565230517,0.11330605,0.026806502,0.000292029,0.012553907,0.002454479,0.263873154,0.797640271,0.733318826,0.001180851,0.000217871,0.776844183,0.277433282,0.593967765,0.397526062,0.010786686,0.111650469,0.623766301,0.005359133,0.561655037,0.009782809,0.000188174,0.106424558,0.327795736,0.000236525,0.000163047,6630000000.0,0.015200327,0.999118952,0.000128872,0.006409885,0.217598986,0.01346366,0.396205637,0.010610578,0.848055768,0.331399873
0.000449428,0.840301867,0.375922368,0.219438404,0.005344751,0.034590292,0.932547837,0.189161856,0.303438723,0.492419441,0.632446816,0.109078816,0.004845369,0.567124955,0.017501882,0.027467584,0.000624062,0.001047081,0.002287586,0.264462161,0.79745365,0.732688941,0.00065941,0.000134657,0.762328037,0.278056196,0.593929499,0.402286244,0.00325988,0.115081521,0.623363978,0.009595375,0.551351941,0.006870493,0.000152552,0.10495888,0.329877655,2290000000.0,6490000000.0,740000000.0,0.020282227,0.999063721,0.000116497,0.032443244,0.217659072,0.010556692,0.400066718,0.03015437,0.848052298,0.310886327
0.000461631,0.84100029,0.383427686,0.22114021,0.018099746,0.017551811,0.933678571,0.170283595,0.303483437,0.485789499,0.632268736,0.197115821,0.005907145,0.567417897,0.008048643,0.027650261,0.000482048,0.000219451,0.002380102,0.264436518,0.797413808,0.738192081,0.000430138,0.000577208,0.801633473,0.277402568,0.593957634,0.398690667,0.002199949,0.112811975,0.624435388,0.014673572,0.551788051,0.007772207,0.00026108,0.10422604,0.34143866,702000000.0,2980000000.0,8830000000.0,0.040125838,0.999008951,0.000223347,0.008658451,0.217654064,0.007928964,0.423767756,0.041892984,0.883911588,0.303317536
0.000491077,0.843587752,0.372200464,0.283067032,0.005503424,0.033903946,0.963907654,0.252159622,0.304217719,0.562033832,0.630634512,0.111104393,0.013650876,0.565187534,0.353070176,0.026797303,0.000113011,0.028548838,0.002788747,0.26417232,0.797855944,0.736739176,0.0008339,0.002261172,0.823371293,0.276994289,0.594019554,0.396711969,0.008091514,0.117743567,0.624274553,0.007579296,0.627725687,0.013692313,0.000260771,0.106261705,0.328941053,0.000526037,0.000177271,0.000101225,0.035739674,0.999027208,0.000272927,0.001113552,0.217599782,0.014595279,0.396702674,0.021556042,0.84798282,0.362099455
0.000483267,0.841809743,0.380144179,0.230972866,0.010686765,0.022566593,0.943140011,0.186675656,0.303541928,0.510798031,0.631984836,0.159657768,0.004276426,0.567014423,0.033576129,0.027407394,0.00070207,0.001794976,0.002372713,0.264152116,0.797423215,0.732370505,0.000953608,0.000142222,0.755588229,0.27891337,0.593918561,0.393240768,0.000871799,0.123845787,0.622892894,0.006630603,0.570976886,0.006297016,9320000000.0,0.100806123,0.331841688,2750000000.0,0.000104767,8200000000.0,0.042455042,0.998988731,7970000000.0,0.015548711,0.217596577,0.021091529,0.401304622,0.013927118,0.84795081,0.332284077
0.000392507,0.835087655,0.369637181,0.19457313,0.002147567,0.068718879,0.887985175,0.151700308,0.303208626,0.367376785,0.630588622,0.056111497,0.007486709,0.565123323,0.040311771,0.026783852,0.00049905,0.004297928,0.002079752,0.263521925,0.796658746,0.733626975,0.000450428,9230000000.0,0.783995778,0.276996754,0.593959854,0.388401438,0.000185716,0.110933234,0.623782646,0.01403741,0.409888792,0.010640216,0.000138448,0.082322286,0.32779021,5640000000.0,0.000961864,4020000000.0,0.00611038,0.998509672,0.000148058,0.003169104,0.217577241,0.098164328,0.396322193,0.00234126,0.848015994,0.317181863
